281 1.15752118e+02 4.81200000e-25 7.939E-06.05180.096 805.56780.570.000000 0 0 0 0 0 0 0 0 14 4 E 13 1 E 632220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013226_1745443
281 1.17264759e+02 2.85100000e-27 4.746E-08.05260.096 804.05510.570.000000 0 0 0 0 0 0 0 0 14 4 E 13 2 E 632220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013226_1745442
281 1.21774157e+02 4.31200000e-25 7.584E-06.05030.097 805.56780.570.000000 0 0 0 0 0 0 0 0 14 2 E 13 1 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013227_1745443
281 1.23273823e+02 5.20400000e-21 9.296E-02.04900.098 805.56780.570.000000 0 0 0 0 0 0 0 0 14 1 E 13 1 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013228_1745443
281 1.23286798e+02 5.16300000e-21 9.156E-02.04980.097 804.05510.570.000000 0 0 0 0 0 0 0 0 14 2 E 13 2 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013227_1745442
281 1.23338943e+02 4.98800000e-21 8.593E-02.05220.096 797.98090.570.000000 0 0 0 0 0 0 0 0 14 4 E 13 4 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013226_1745441
281 1.23378397e+02 4.84900000e-21 8.173E-02.05360.095 793.40050.570.000000 0 0 0 0 0 0 0 0 14 5 E 13 5 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013225_1745440
281 1.23484901e+02 4.43200000e-21 7.044E-02.05580.093 781.08130.570.000000 0 0 0 0 0 0 0 0 14 7 E 13 7 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013224_1745439
281 1.23552419e+02 4.13700000e-21 6.336E-02.05650.092 773.30390.570.000000 0 0 0 0 0 0 0 0 14 8 E 13 8 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013223_1745438
281 1.23717409e+02 3.30600000e-21 4.626E-02.05650.089 754.39210.570.000000 0 0 0 0 0 0 0 0 14 10 E 13 10 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013222_1745437
281 1.23815547e+02 2.73200000e-21 3.624E-02.05530.087 743.19840.570.000000 0 0 0 0 0 0 0 0 14 11 E 13 11 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013221_1745436
281 1.24044999e+02 1.12000000e-21 1.312E-02.04510.082 717.16010.570.000000 0 0 0 0 0 0 0 0 14 13 E 13 13 E 535430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013220_1745435
281 1.24786464e+02 3.93100000e-25 7.080E-06.04880.097 804.05510.570.000000 0 0 0 0 0 0 0 0 14 1 E 13 2 E 635430 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013228_1745442
281 1.29360982e+02 2.59900000e-27 4.758E-08.05520.096 797.98090.570.000000 0 0 0 0 0 0 0 0 14 2 E 13 4 E 632220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013227_1745441
281 1.30860648e+02 2.99100000e-25 5.558E-06.05520.096 797.98090.570.000000 0 0 0 0 0 0 0 0 14 1 E 13 4 E 632220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013228_1745441
281 1.33941432e+02 2.46500000e-25 4.616E-06.05680.095 793.40050.570.000000 0 0 0 0 0 0 0 0 14 2 E 13 5 E 632220 5 4 2 3 1 0 2.32000000e+02 2.16000000e+02	2013227_1745440
